14996
18914
37752
30415
83865
13573
76725
13457
525
3220
83434
29938
12802
37266
15007
77456
77428
13824
77428
43444
43450
12837
84083
83985
12872
15023
84214
84194
84162
13743
6835
83984
11929
7877
83819
6714
6682
28919
30506
83846
12816
83986
13474
15031
38370
38181
38146
12786
12810
84314
84264
13590
44001
12798
